id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,median_price_zip,buying_analysis,season_selling,median_price_season,selling_price_suggestion,expected_profit
844000225,20150211T000000,267000.0,3,2.5,1690,10336,2.0,0,0,4,7,1690,0,1989,0,98010,47.311,-122.003,1580,7700,359999.5,Buy,Fall,440000.0,347100.0,80100.0
1771000430,20140502T000000,315000.0,3,1.0,1160,9180,1.0,0,0,3,7,1160,0,1968,0,98077,47.7427,-122.072,1160,10282,652475.0,Buy,Fall,667500.0,409500.0,94500.0
8078430480,20140806T000000,545000.0,4,2.5,2040,7412,2.0,0,0,3,8,2040,0,1988,0,98074,47.6347,-122.026,2050,7830,642000.0,Buy,Fall,647245.0,708500.0,163500.0
8924100430,20141224T000000,500000.0,2,1.0,1440,7130,1.0,0,2,3,7,1210,230,1948,0,98115,47.6778,-122.267,1970,7130,567000.0,Buy,Fall,541250.0,650000.0,150000.0
7418700050,20140528T000000,299000.0,3,1.0,1390,9624,1.5,0,0,4,7,1390,0,1954,0,98155,47.7758,-122.301,1440,9624,375000.0,Buy,Fall,370000.0,388700.0,89700.0
3630020430,20150505T000000,420000.0,3,2.5,1470,1445,2.0,0,0,3,8,1160,310,2005,0,98029,47.5468,-121.998,1470,1525,575000.0,Buy,Fall,562400.0,546000.0,126000.0
1551500130,20140522T000000,180000.0,4,1.5,1740,7292,1.0,0,0,3,7,1020,720,1962,0,98168,47.4787,-122.302,1740,7573,235000.0,Buy,Fall,228475.0,234000.0,54000.0
5557800010,20140623T000000,261350.0,3,1.75,1390,18200,1.0,0,0,4,7,1390,0,1962,0,98023,47.3208,-122.337,1810,9675,268450.0,Buy,Fall,270000.0,339755.0,78405.0
7984400005,20140626T000000,253500.0,3,1.0,1640,12384,1.0,0,0,4,7,1090,550,1954,0,98003,47.3256,-122.298,1550,11200,267475.0,Buy,Spring,277500.0,329550.0,76050.0
3211000170,20140922T000000,255000.0,4,2.5,1580,7800,1.0,0,0,4,7,1580,0,1959,0,98059,47.481,-122.163,1320,7800,435000.0,Buy,Fall,425975.0,331500.0,76500.0
1214000050,20141020T000000,350000.0,3,1.75,2130,7500,1.0,0,0,4,7,1090,1040,1956,0,98166,47.4593,-122.343,1590,7500,390000.0,Buy,Spring,421000.0,455000.0,105000.0
6852700279,20140619T000000,475000.0,3,2.5,950,1110,2.0,0,0,3,8,950,0,2003,0,98102,47.6226,-122.319,1230,1215,720000.0,Buy,Fall,740000.0,617500.0,142500.0
5423600080,20140918T000000,540000.0,3,2.5,1720,11656,2.0,0,0,3,8,1720,0,1987,1999,98052,47.6791,-122.113,1890,10336,615000.0,Buy,Fall,587475.0,702000.0,162000.0
6661200050,20140528T000000,175000.0,2,1.0,830,2699,1.0,0,0,3,7,830,0,1996,0,98038,47.3839,-122.038,1030,3574,342000.0,Buy,Fall,347500.0,227500.0,52500.0
6146600170,20140703T000000,100000.0,2,0.75,660,5240,1.0,0,0,4,4,660,0,1912,0,98032,47.3881,-122.234,850,5080,249000.0,Buy,Fall,250000.0,130000.0,30000.0
3904910010,20140723T000000,480000.0,3,2.5,1640,7847,2.0,0,0,3,8,1640,0,1987,0,98029,47.5684,-122.018,1870,6079,575000.0,Buy,Fall,562400.0,624000.0,144000.0
9268200050,20140814T000000,449950.0,3,1.75,1470,7590,1.0,0,0,3,7,1470,0,1988,0,98117,47.6964,-122.362,1700,5080,544000.0,Buy,Fall,535000.0,584935.0,134985.0
6132600221,20140519T000000,367000.0,2,1.0,700,2334,1.0,0,0,3,7,700,0,1945,0,98117,47.701,-122.39,2300,5000,544000.0,Buy,Fall,535000.0,477100.0,110100.0
1450000050,20150501T000000,201000.0,3,1.0,900,7576,1.0,0,0,4,6,900,0,1959,0,98002,47.2881,-122.22,1220,7452,235000.0,Buy,Fall,235000.0,261300.0,60300.0
7116000225,20150220T000000,190000.0,3,1.0,1510,8760,1.0,0,0,4,6,1510,0,1946,0,98002,47.3015,-122.216,1040,7828,235000.0,Buy,Fall,235000.0,247000.0,57000.0
7984400050,20140922T000000,207000.0,3,1.5,1460,11100,1.0,0,0,3,7,1460,0,1956,0,98003,47.3253,-122.298,1460,11100,267475.0,Buy,Fall,250000.0,269100.0,62100.0
9358000780,20150512T000000,275000.0,2,1.0,830,5610,1.0,0,0,3,6,830,0,1922,0,98126,47.5674,-122.367,1310,2793,395750.0,Buy,Fall,370000.0,357500.0,82500.0
4338800500,20141014T000000,262500.0,3,2.0,1130,7200,1.0,0,0,4,6,1130,0,1944,0,98166,47.4779,-122.342,1270,7500,390000.0,Buy,Fall,344497.5,341250.0,78750.0
5101407350,20140925T000000,399000.0,2,1.0,1120,8661,1.0,0,0,3,7,1120,0,1946,0,98125,47.7034,-122.307,1470,7205,425000.0,Buy,Fall,431750.0,518700.0,119700.0
3512100050,20150224T000000,139000.0,4,1.5,1410,10648,1.0,0,0,4,7,1410,0,1966,0,98030,47.3736,-122.188,1410,10522,282255.0,Buy,Fall,293000.0,180700.0,41700.0
6633900050,20140826T000000,575000.0,3,2.5,1750,4797,2.0,0,0,4,7,1750,0,1991,0,98033,47.6954,-122.199,1750,4293,678350.0,Buy,Fall,627000.0,747500.0,172500.0
7202350010,20140725T000000,468000.0,3,2.25,1630,2490,2.0,0,0,3,7,1630,0,2004,0,98053,47.6807,-122.031,1630,2680,635000.0,Buy,Fall,598250.0,608400.0,140400.0
4168100130,20150310T000000,230000.0,3,1.0,1380,10112,1.0,0,0,4,7,940,440,1963,0,98023,47.3196,-122.351,1240,10112,268450.0,Buy,Fall,270000.0,299000.0,69000.0
7955030010,20141010T000000,318000.0,3,1.0,1250,20040,1.0,0,0,3,7,1250,0,1970,0,98072,47.7514,-122.108,1640,19840,515000.0,Buy,Fall,550000.0,413400.0,95400.0
1446401190,20150317T000000,175000.0,2,1.0,620,6600,1.0,0,0,3,6,620,0,1963,0,98168,47.4862,-122.33,1050,6600,235000.0,Buy,Fall,228475.0,227500.0,52500.0
3262300920,20150408T000000,1200000.0,4,3.0,2150,8119,2.0,0,0,3,8,2150,0,1953,2004,98039,47.6335,-122.236,1590,8119,1892500.0,Buy,Fall,2450000.0,1560000.0,360000.0
9150100020,20150211T000000,189000.0,3,1.0,1380,7282,1.5,0,0,5,6,1380,0,1915,0,98002,47.3006,-122.223,860,4826,235000.0,Buy,Fall,235000.0,245700.0,56700.0
2770604081,20150305T000000,629950.0,3,2.5,1680,1683,2.0,0,0,3,9,1120,560,2014,0,98119,47.6425,-122.374,1610,1618,744975.0,Buy,Fall,698000.0,818935.0,188985.0
3876313260,20150218T000000,415000.0,3,1.75,1790,15142,1.0,0,0,3,7,1360,430,1976,0,98072,47.7362,-122.172,1910,7500,515000.0,Buy,Fall,550000.0,539500.0,124500.0
5101400561,20141015T000000,250000.0,2,1.0,890,6380,1.0,0,0,3,6,890,0,1951,0,98115,47.691,-122.303,990,6380,567000.0,Buy,Fall,541250.0,325000.0,75000.0
9533100080,20140820T000000,781000.0,3,1.5,1290,8175,1.0,0,0,4,7,820,470,1952,0,98004,47.6296,-122.205,2130,8577,1150000.0,Buy,Fall,980000.0,1015300.0,234300.0
1393800005,20150507T000000,355000.0,2,1.0,900,6656,1.0,0,0,3,7,900,0,1940,0,98126,47.5467,-122.377,1230,6400,395750.0,Buy,Fall,370000.0,461500.0,106500.0
7785000130,20150330T000000,926250.0,4,1.75,2390,17717,1.0,0,0,4,8,2390,0,1964,0,98040,47.5755,-122.218,2390,10730,993750.0,Buy,Fall,990000.0,1204125.0,277875.0
2968800825,20150323T000000,300000.0,3,1.75,1450,7620,1.0,0,0,4,7,1050,400,1955,0,98166,47.4569,-122.354,1380,7620,390000.0,Buy,Fall,344497.5,390000.0,90000.0
7199330480,20140721T000000,361500.0,3,1.75,1070,9000,1.0,0,0,4,7,1070,0,1978,0,98052,47.6984,-122.132,1700,8400,615000.0,Buy,Fall,587475.0,469950.0,108450.0
5458800415,20141105T000000,616000.0,3,1.5,1740,9840,1.0,0,0,4,8,1740,0,1963,0,98040,47.5748,-122.237,1930,9840,993750.0,Buy,Fall,990000.0,800800.0,184800.0
8929000250,20150413T000000,395000.0,2,1.75,1210,1161,2.0,0,0,3,8,1210,0,2014,0,98029,47.5513,-121.998,1700,2285,575000.0,Buy,Fall,562400.0,513500.0,118500.0
7893206305,20141006T000000,245000.0,3,1.5,2100,10000,1.0,0,0,4,7,2100,0,1954,0,98198,47.4222,-122.331,1300,7500,265000.0,Buy,Fall,266750.0,318500.0,73500.0
7956300020,20140603T000000,206000.0,3,1.0,1060,9600,1.0,0,0,4,6,1060,0,1962,0,98023,47.2878,-122.358,1060,9604,268450.0,Buy,Fall,270000.0,267800.0,61800.0
1370803730,20150126T000000,578000.0,3,1.5,1660,6000,1.5,0,0,3,7,1660,0,1937,0,98199,47.6409,-122.401,1640,6000,689800.0,Buy,Fall,650000.0,751400.0,173400.0
2652500225,20141010T000000,575000.0,3,2.75,1710,3600,1.0,0,0,3,7,1590,120,1909,0,98119,47.642,-122.36,1710,3600,744975.0,Buy,Fall,698000.0,747500.0,172500.0
3224069026,20140520T000000,330000.0,3,1.0,1180,43124,1.0,0,0,4,6,1180,0,1959,0,98027,47.5278,-122.063,1410,43560,570500.0,Buy,Fall,580250.0,429000.0,99000.0
2592400250,20150107T000000,445000.0,4,2.25,2130,7200,2.0,0,0,3,7,2130,0,1972,0,98034,47.7152,-122.168,1990,7200,445950.0,Buy,Fall,450000.0,578500.0,133500.0
4364700595,20140818T000000,333000.0,3,1.0,1050,7560,1.0,0,0,3,7,1050,0,1951,0,98126,47.525,-122.371,1490,7560,395750.0,Buy,Fall,370000.0,432900.0,99900.0
7231600098,20141014T000000,225000.0,2,1.0,700,6000,1.0,0,0,3,6,700,0,1943,0,98055,47.4671,-122.212,1320,6000,294950.0,Buy,Fall,265000.0,292500.0,67500.0
8635750980,20140714T000000,570000.0,4,2.5,2640,4200,2.0,0,0,3,8,2640,0,1998,0,98074,47.6038,-122.02,2460,4200,642000.0,Buy,Fall,647245.0,741000.0,171000.0
3649100346,20150109T000000,322968.0,5,1.75,1890,9600,1.0,0,0,4,7,1890,0,1960,0,98028,47.7391,-122.241,2350,5308,445000.0,Buy,Fall,451125.0,419858.4,96890.40000000002
823059145,20141013T000000,321000.0,4,1.0,1300,18836,1.0,0,0,4,7,1300,0,1941,0,98056,47.5029,-122.188,1540,8498,380000.0,Buy,Fall,347500.0,417300.0,96300.0
8818900250,20140507T000000,530000.0,3,1.0,1340,4284,1.0,0,0,3,7,1080,260,1910,0,98105,47.6633,-122.324,1960,4080,675000.0,Buy,Fall,655000.0,689000.0,159000.0
1250200415,20140609T000000,352750.0,2,1.75,1060,1241,2.0,0,0,3,7,960,100,2008,0,98144,47.5999,-122.3,1170,1400,450000.0,Buy,Fall,449000.0,458575.0,105825.0
3083000048,20140530T000000,427000.0,5,2.75,2220,4000,1.0,0,0,3,7,1230,990,1973,0,98144,47.5754,-122.305,1580,4000,450000.0,Buy,Fall,449000.0,555100.0,128100.0
3426049153,20141110T000000,438200.0,2,2.0,1600,5643,1.0,0,0,3,7,1600,0,1954,0,98115,47.6968,-122.279,1600,5746,567000.0,Buy,Fall,541250.0,569660.0,131460.0
7625700020,20140929T000000,340000.0,1,1.0,640,4800,1.0,0,0,3,6,640,0,1918,0,98136,47.5551,-122.382,1250,2847,489950.0,Buy,Fall,476050.0,442000.0,102000.0
1257200020,20150327T000000,555000.0,3,1.0,1250,4590,1.5,0,0,3,6,970,280,1903,0,98115,47.6757,-122.327,1830,4080,567000.0,Buy,Spring,595000.0,721500.0,166500.0
8651520420,20140606T000000,539000.0,3,2.0,2260,9568,1.0,0,0,3,8,1780,480,1985,0,98074,47.6457,-122.058,2250,9744,642000.0,Buy,Fall,647245.0,700700.0,161700.0
6401700010,20140819T000000,410000.0,3,1.75,1510,6597,1.0,0,0,4,6,950,560,1939,0,98144,47.5938,-122.315,1460,5320,450000.0,Buy,Fall,449000.0,533000.0,123000.0
8857320130,20150310T000000,472000.0,2,2.25,1800,2748,2.0,0,0,4,9,1800,0,1979,0,98008,47.6104,-122.113,1800,2755,545000.0,Buy,Fall,538000.0,613600.0,141600.0
6457000080,20140805T000000,269900.0,5,1.75,1750,8325,1.0,0,0,5,7,1750,0,1966,0,98031,47.4007,-122.198,1430,8325,288200.0,Buy,Fall,295000.0,350870.0,80970.0
3575304017,20140822T000000,315000.0,3,1.0,1010,7500,1.0,0,0,4,7,1010,0,1975,0,98074,47.6172,-122.061,1250,10000,642000.0,Buy,Fall,647245.0,409500.0,94500.0
7812801700,20140610T000000,227000.0,4,1.0,1200,7200,1.5,0,0,3,6,1200,0,1944,0,98178,47.4951,-122.248,1070,6050,278277.0,Buy,Fall,290500.0,295100.0,68100.0
9578080130,20140702T000000,625000.0,3,3.0,1820,1641,3.0,0,0,3,8,1540,280,2006,0,98119,47.6482,-122.358,1720,1501,744975.0,Buy,Fall,698000.0,812500.0,187500.0
8018000020,20141114T000000,525300.0,4,1.75,2520,7770,1.0,0,0,3,8,1680,840,1965,0,98177,47.7721,-122.372,2340,7770,554000.0,Buy,Fall,574750.0,682890.0,157590.0
1863900190,20141229T000000,202000.0,2,1.0,840,7200,1.0,0,0,4,5,840,0,1907,0,98032,47.3769,-122.237,1030,7200,249000.0,Buy,Fall,250000.0,262600.0,60600.0
8858100020,20150316T000000,175000.0,3,1.0,1480,8415,1.0,0,0,3,7,1080,400,1967,0,98188,47.4585,-122.283,1780,8512,264000.0,Buy,Fall,270000.0,227500.0,52500.0
9476200020,20150306T000000,254000.0,3,1.0,1010,7384,1.0,0,2,5,6,1010,0,1943,0,98056,47.4905,-122.191,1010,8000,380000.0,Buy,Fall,347500.0,330200.0,76200.0
3575302938,20140620T000000,405000.0,3,1.0,1460,10000,1.5,0,0,3,7,1460,0,2002,0,98074,47.6214,-122.063,1910,10000,642000.0,Buy,Fall,647245.0,526500.0,121500.0
7140200250,20150112T000000,200000.0,4,2.75,1910,7210,1.0,0,0,4,7,1430,480,1980,0,98030,47.3693,-122.169,1750,7446,282255.0,Buy,Fall,293000.0,260000.0,60000.0
1568100380,20141016T000000,345000.0,2,1.0,1160,8504,1.0,0,0,4,7,1160,0,1949,0,98155,47.7364,-122.295,1320,8504,375000.0,Buy,Fall,370000.0,448500.0,103500.0
7905380080,20150226T000000,330000.0,5,2.5,2620,12763,1.0,0,0,3,7,1400,1220,1979,0,98034,47.72,-122.213,2390,9156,445950.0,Buy,Fall,450000.0,429000.0,99000.0
7200001756,20140612T000000,349950.0,3,1.0,1060,9525,1.0,0,0,3,7,1060,0,1966,0,98052,47.6855,-122.111,1630,9525,615000.0,Buy,Fall,587475.0,454935.0,104985.0
1245500725,20141030T000000,675000.0,3,1.75,1240,13869,1.0,0,0,4,7,1240,0,1957,0,98033,47.6919,-122.21,1970,7790,678350.0,Buy,Spring,680000.0,877500.0,202500.0
9477201060,20150423T000000,380500.0,3,1.0,1410,7854,1.0,0,0,4,7,1410,0,1971,0,98034,47.7303,-122.192,1460,7500,445950.0,Buy,Fall,450000.0,494650.0,114150.0
4060000290,20140617T000000,253000.0,3,1.5,880,6600,1.0,0,0,5,6,880,0,1945,0,98178,47.5002,-122.247,1020,6600,278277.0,Buy,Fall,290500.0,328900.0,75900.0
522059327,20140528T000000,157500.0,2,1.0,740,9003,1.0,0,0,3,5,740,0,1949,0,98031,47.4217,-122.197,1230,8050,288200.0,Buy,Fall,295000.0,204750.0,47250.0
8960200280,20150218T000000,249500.0,3,1.0,1180,7200,1.0,0,0,4,7,1180,0,1968,0,98058,47.4249,-122.178,1180,7200,335000.0,Buy,Fall,325000.0,324350.0,74850.0
2867100007,20150223T000000,485000.0,3,1.0,1260,3230,1.5,0,0,3,7,1260,0,1907,0,98119,47.644,-122.369,1700,3500,744975.0,Buy,Fall,698000.0,630500.0,145500.0
1545807280,20140628T000000,314500.0,3,1.75,1700,17355,1.0,0,0,3,7,1200,500,1978,0,98038,47.3637,-122.057,1900,9528,342000.0,Buy,Fall,347500.0,408850.0,94350.0
3996900460,20150403T000000,220000.0,2,1.0,770,8149,1.0,0,0,3,6,770,0,1948,0,98155,47.7467,-122.3,880,8149,375000.0,Buy,Fall,370000.0,286000.0,66000.0
8691390460,20140616T000000,699850.0,4,3.5,2690,6164,2.0,0,0,3,9,2690,0,2002,0,98075,47.599,-121.973,2910,5000,739999.0,Buy,Spring,765000.0,909805.0,209955.0
6633900170,20140508T000000,595000.0,3,2.5,1750,3354,2.0,0,0,4,7,1750,0,1991,0,98033,47.6953,-122.199,1750,4286,678350.0,Buy,Fall,627000.0,773500.0,178500.0
8838900167,20140509T000000,542500.0,4,2.5,2330,14289,2.0,0,0,4,8,2330,0,1978,0,98007,47.5916,-122.148,2210,12823,555000.0,Buy,Spring,577500.0,705250.0,162750.0
7199330170,20150512T000000,450000.0,3,1.75,1720,6960,1.0,0,0,3,7,1140,580,1978,0,98052,47.6972,-122.129,1720,7280,615000.0,Buy,Fall,587475.0,585000.0,135000.0
2025049028,20140609T000000,403950.0,2,1.0,710,1136,2.0,0,0,4,7,710,0,1943,0,98102,47.6414,-122.329,1370,1173,720000.0,Buy,Fall,740000.0,525135.0,121185.0
3298700305,20141229T000000,271000.0,2,1.0,710,4240,1.0,0,0,4,6,710,0,1942,0,98106,47.5226,-122.351,850,5200,315000.0,Buy,Fall,315000.0,352300.0,81300.0
6145600780,20140911T000000,335000.0,2,1.0,1510,3844,1.0,0,0,4,7,1510,0,1923,1970,98133,47.7038,-122.348,1170,3844,375000.0,Buy,Fall,345000.0,435500.0,100500.0
1332700010,20141216T000000,305000.0,2,2.25,1610,1968,2.0,0,0,5,7,1610,0,1979,0,98056,47.5184,-122.196,1950,1968,380000.0,Buy,Fall,347500.0,396500.0,91500.0
7224500010,20140603T000000,253000.0,2,1.75,1220,5000,1.0,0,0,5,7,860,360,1921,0,98055,47.4906,-122.204,1120,5000,294950.0,Buy,Fall,265000.0,328900.0,75900.0
4037000185,20140919T000000,395000.0,4,1.75,2060,7900,1.0,0,0,4,7,1070,990,1957,0,98008,47.6028,-122.12,1830,8000,545000.0,Buy,Fall,538000.0,513500.0,118500.0
7614100020,20141017T000000,265000.0,3,2.5,1340,10290,1.0,0,0,4,7,1140,200,1981,0,98042,47.3553,-122.149,1760,7903,292000.0,Buy,Fall,279000.0,344500.0,79500.0
1423400225,20140721T000000,225000.0,2,1.0,1030,9192,1.0,0,0,4,6,1030,0,1959,0,98058,47.4565,-122.181,1030,9190,335000.0,Buy,Fall,325000.0,292500.0,67500.0
5151200290,20140512T000000,300000.0,2,1.75,1360,8100,1.0,0,0,3,7,860,500,1975,0,98177,47.7295,-122.359,1830,6766,554000.0,Buy,Fall,574750.0,390000.0,90000.0
4060000170,20140820T000000,255000.0,2,1.0,1260,7810,2.0,0,0,3,6,1260,0,1945,0,98178,47.5003,-122.248,1260,7755,278277.0,Buy,Fall,290500.0,331500.0,76500.0
1568100290,20140620T000000,337000.0,4,3.0,2240,8504,2.0,0,0,3,7,2240,0,1992,0,98155,47.7348,-122.295,1570,8460,375000.0,Buy,Fall,370000.0,438100.0,101100.0
2581900284,20140707T000000,821000.0,3,2.75,2760,8476,1.0,0,0,4,8,1690,1070,1967,0,98040,47.5402,-122.215,2610,9835,993750.0,Buy,Fall,990000.0,1067300.0,246300.0
1771100440,20140610T000000,360000.0,4,2.0,1630,10375,1.0,0,0,5,7,1630,0,1968,0,98077,47.7566,-122.073,1360,10026,652475.0,Buy,Fall,667500.0,468000.0,108000.0
3211200290,20140527T000000,304000.0,3,1.0,900,7500,1.0,0,0,4,7,900,0,1972,0,98034,47.7314,-122.237,1960,7500,445950.0,Buy,Fall,450000.0,395200.0,91200.0
4036801315,20141104T000000,425000.0,4,1.5,1620,7875,1.0,0,0,3,7,1620,0,1956,0,98008,47.6041,-122.126,1890,8400,545000.0,Buy,Fall,538000.0,552500.0,127500.0
1221000562,20140722T000000,187000.0,3,2.5,1730,1803,2.0,0,0,3,7,1730,0,2005,0,98166,47.4648,-122.335,1190,7980,390000.0,Buy,Fall,344497.5,243100.0,56100.0
7436400020,20150325T000000,585000.0,3,1.75,1840,7350,1.0,0,0,3,8,1370,470,1974,0,98033,47.6729,-122.166,1920,8518,678350.0,Buy,Fall,627000.0,760500.0,175500.0
3751600430,20141226T000000,250000.0,3,1.75,1780,35233,1.0,0,0,4,8,1420,360,1979,0,98001,47.2949,-122.269,1950,17334,260000.0,Buy,Spring,262000.0,325000.0,75000.0
9510920050,20140902T000000,725000.0,3,2.5,2980,16996,2.0,0,0,3,10,2980,0,1992,0,98075,47.595,-122.016,2980,15438,739999.0,Buy,Spring,765000.0,942500.0,217500.0
2114700500,20150418T000000,90000.0,1,1.0,560,4120,1.0,0,0,3,4,560,0,1947,0,98106,47.5335,-122.348,980,4120,315000.0,Buy,Fall,315000.0,117000.0,27000.0
8910500471,20150217T000000,407000.0,3,1.0,1140,7785,1.0,0,0,3,8,1140,0,1954,0,98177,47.709,-122.363,2080,10620,554000.0,Buy,Fall,574750.0,529100.0,122100.0
9550204450,20141219T000000,651000.0,3,1.5,1890,4400,1.5,0,0,5,7,1890,0,1919,0,98105,47.6662,-122.326,1620,4080,675000.0,Buy,Fall,655000.0,846300.0,195300.0
1782500095,20150309T000000,369000.0,2,1.0,1320,6135,1.0,0,0,4,7,880,440,1942,0,98126,47.5265,-122.379,1050,4693,395750.0,Buy,Fall,370000.0,479700.0,110700.0
8887001192,20140620T000000,355000.0,2,1.0,1240,27042,1.0,0,1,3,6,1000,240,1943,0,98070,47.5026,-122.465,2140,20059,463750.0,Buy,Fall,422250.0,461500.0,106500.0
4006000307,20140916T000000,155000.0,2,1.0,810,4755,1.0,0,0,3,7,810,0,1980,0,98118,47.5313,-122.28,1180,4755,367500.0,Buy,Fall,342500.0,201500.0,46500.0
3343901440,20150511T000000,379000.0,4,1.75,2180,7876,1.0,0,0,4,7,1290,890,1977,0,98056,47.5157,-122.191,1960,7225,380000.0,Buy,Spring,382500.0,492700.0,113700.0
9406590250,20150224T000000,293000.0,4,2.25,1870,5371,2.0,0,0,3,7,1870,0,2009,0,98038,47.3844,-122.036,2380,4502,342000.0,Buy,Fall,347500.0,380900.0,87900.0
2212250080,20140806T000000,592100.0,4,2.75,2310,7851,1.0,0,0,4,8,1790,520,1989,0,98006,47.5473,-122.187,2230,7359,760184.5,Buy,Fall,751305.0,769730.0,177630.0
3578700073,20141110T000000,362000.0,3,1.75,1120,9730,1.0,0,0,3,7,1120,0,1944,1989,98011,47.7372,-122.221,2530,8717,470000.0,Buy,Fall,454500.0,470600.0,108600.0
1123049126,20141203T000000,227000.0,3,1.0,1340,10035,1.0,0,0,3,7,1340,0,1959,0,98178,47.4916,-122.254,2090,10035,278277.0,Buy,Fall,290500.0,295100.0,68100.0
526059259,20140819T000000,335500.0,3,1.75,1260,8487,1.0,0,0,3,7,1260,0,1970,0,98011,47.7664,-122.201,1890,13051,470000.0,Buy,Fall,454500.0,436150.0,100650.0
3222079136,20140818T000000,213000.0,3,1.75,1200,55321,1.5,0,0,5,7,1200,0,1977,0,98010,47.3492,-121.935,1910,54450,359999.5,Buy,Fall,440000.0,276900.0,63900.0
7468900235,20141022T000000,163500.0,3,1.0,940,7200,1.0,0,0,4,7,940,0,1954,0,98002,47.2979,-122.223,1090,7800,235000.0,Buy,Fall,235000.0,212550.0,49050.0
3352401476,20141124T000000,199988.0,2,1.0,860,5000,1.0,0,0,3,7,860,0,1949,0,98178,47.5005,-122.267,1130,6000,278277.0,Buy,Fall,290500.0,259984.4,59996.399999999994
2781270080,20141030T000000,249900.0,2,2.0,1470,2541,2.0,0,0,3,6,1470,0,2005,0,98038,47.3502,-122.02,1310,2721,342000.0,Buy,Fall,347500.0,324870.0,74970.0
1423200170,20140612T000000,223000.0,2,1.0,910,9869,1.0,0,0,3,6,910,0,1957,0,98058,47.4572,-122.184,1480,9750,335000.0,Buy,Fall,325000.0,289900.0,66900.0
2124089028,20140714T000000,279000.0,3,1.75,1430,39160,1.0,0,0,3,7,900,530,1925,1987,98065,47.5513,-121.801,1430,40860,500000.0,Buy,Fall,463500.0,362700.0,83700.0
1431700280,20150409T000000,310000.0,5,2.0,2730,7344,1.0,0,0,5,7,1510,1220,1962,0,98058,47.4602,-122.171,1730,7700,335000.0,Buy,Fall,325000.0,403000.0,93000.0
7686202635,20140812T000000,185000.0,2,1.0,900,8000,1.0,0,0,4,6,900,0,1954,0,98198,47.4217,-122.317,1240,8000,265000.0,Buy,Fall,266750.0,240500.0,55500.0
3874400380,20150316T000000,445000.0,3,2.5,1740,22089,1.0,0,0,4,8,1130,610,1977,0,98070,47.3948,-122.435,2000,24925,463750.0,Buy,Spring,453750.0,578500.0,133500.0
5587000010,20141120T000000,385000.0,3,2.25,1680,8450,1.0,0,0,3,8,1340,340,1960,0,98177,47.7575,-122.361,1850,8300,554000.0,Buy,Fall,574750.0,500500.0,115500.0
2201500440,20140520T000000,345000.0,3,1.5,1240,11200,1.0,0,0,4,7,1240,0,1954,0,98006,47.5716,-122.138,1240,11008,760184.5,Buy,Fall,751305.0,448500.0,103500.0
9412200080,20140523T000000,440000.0,4,2.5,2560,10400,1.0,0,0,4,7,1280,1280,1965,0,98027,47.5225,-122.04,1740,11050,570500.0,Buy,Fall,580250.0,572000.0,132000.0
7852130080,20140925T000000,444500.0,3,2.5,2600,4724,2.0,0,0,3,7,2600,0,2002,0,98065,47.5359,-121.878,2400,4724,500000.0,Buy,Fall,463500.0,577850.0,133350.0
2923039243,20141113T000000,340000.0,4,1.0,1200,11834,1.0,1,3,3,6,1200,0,1972,0,98070,47.4557,-122.443,1670,47462,463750.0,Buy,Fall,422250.0,442000.0,102000.0
3039000010,20140909T000000,420000.0,3,1.75,1140,8558,1.0,0,0,4,7,1140,0,1982,0,98033,47.7027,-122.198,1490,10530,678350.0,Buy,Fall,627000.0,546000.0,126000.0
9200000050,20140918T000000,109500.0,2,1.0,800,10625,1.0,0,0,3,6,800,0,1942,0,98168,47.496,-122.317,1130,10625,235000.0,Buy,Fall,228475.0,142350.0,32850.0
5454200080,20140811T000000,968000.0,4,1.75,2630,9645,1.0,0,0,4,9,2630,0,1963,0,98040,47.5459,-122.228,2690,10439,993750.0,Buy,Fall,990000.0,1258400.0,290400.0
5112800190,20150327T000000,249000.0,3,1.5,1180,11579,1.0,0,0,4,7,1180,0,1962,0,98058,47.4502,-122.089,1780,22486,335000.0,Buy,Fall,325000.0,323700.0,74700.0
984210170,20150326T000000,256500.0,5,2.5,1960,7350,1.0,0,0,4,7,1360,600,1969,0,98058,47.4368,-122.165,1900,7350,335000.0,Buy,Fall,325000.0,333450.0,76950.0
8732300430,20140620T000000,885000.0,3,2.25,2060,9552,1.0,0,0,4,9,1610,450,1975,0,98040,47.5402,-122.231,2930,11212,993750.0,Buy,Fall,990000.0,1150500.0,265500.0
4310702759,20150312T000000,326000.0,2,1.5,1030,798,3.0,0,0,3,8,1030,0,2008,0,98103,47.6975,-122.34,1020,1026,550000.0,Buy,Fall,527950.0,423800.0,97800.0
8635750950,20140607T000000,568500.0,4,2.5,2460,4200,2.0,0,0,3,8,2460,0,1998,0,98074,47.6041,-122.02,2460,4200,642000.0,Buy,Fall,647245.0,739050.0,170550.0
2113700005,20150417T000000,283000.0,3,1.75,1830,7600,2.0,0,0,3,7,1490,340,1947,0,98106,47.5317,-122.351,1300,4000,315000.0,Buy,Fall,315000.0,367900.0,84900.0
806800420,20141023T000000,289950.0,3,2.5,2070,6145,2.0,0,0,3,7,2070,0,2003,0,98092,47.3357,-122.172,2070,5297,309780.0,Buy,Fall,333050.0,376935.0,86985.0
